nenduru,3.466667,27.316667
tonga,5.1833333,14.0
kota,5.2833333,20.6833333
bandu,1.133333,23.616667
pamoro,2.483333,26.433333
otto,4.5666667,21.9333333
nkolounge,3.2333333,13.6
vuhombwe,.2,29.433333
pona,-1.15,23.433333
musadi,-2.566667,22.783333
bitchotchi tchaka,12.8333333,19.5666667
manyal,0.9833333,12.9833333
wetshu-mahombo,-3.116667,23.633333
kazeri,11.25,15.2833333
madama daba,10.1333333,13.7
walelwa,-8.6,27.883333
ayanza,2.5,30.666667
kazu,-4.969722,15.015278
tchili,14.0333333,15.25
lepse,3.4333333,11.2333333
yambeta,4.85,11.0333333
missoti,-2.5,10.7666667
meyos obam,2.65,12.75
wiano,3.7,25.516667
madankogo,-0.5333333,10.3
faria,9.85,15.25
taberi,13.3166667,22.0166667
borongo,5.5,14.3
ndama,2.183333,30.883333
daboukore,12.45,14.2166667
kahinga,9.25,17.0333333
kaweshi-kibubu,-6.383333,17.483333
metunga,0.7666667,13.35
kina,-5.666667,18.333333
yaofalu-moke,.116667,24.433333
narabase ii,10.65,16.5
isogni salou,-2.4833333,10.9
kerawa,10.9833333,13.8
dikombe ngolo,4.1138889,9.2036111
bandoro,4.6166667,18.55
akoumar,0.15,10.2333333
bapuruma,3.6,20.066667
kidjipala,5.5,20.4
lubamiti,-2.483333,17.783333
bakaba,6.15,17.45
mobano,-1.783333,27.183333
nswana,-7.116667,21.883333
mpolesha,-6.1,22.083333
tor djaguil,10.2166667,19.45
melom,13.65,14.05
dekamba,6.5166667,21.1333333
yalukula,.1,24.433333
nkolmewout,3.8166667,11.2333333
mukunda,-7.35,24.283333
nyamsambo,4.2333333,14.0666667
zoumbat,13.5833333,20.0
yane,2.116667,27.633333
nari,10.05,13.5666667
tshiambe tshibuidi,-7.316667,23.383333
mivengui,-2.7833333,11.2833333
koulzi,11.6166667,15.2166667
moussigue,-1.7166667,11.35
ujuku,-4.25,24.683333
kolengou,6.5166667,22.1166667
kisanda,-4.656667,15.091944
ngamoudjio,8.7,18.1333333
vwenga,-5.4,15.4
boubou,4.6163889,9.5975
bibatama i,-1.366667,28.583333
kafulu-ludio,-5.25,16.366667
mezese,2.9666667,12.15
djogo,2.5,30.65
boali,6.45,17.3333333
alme,7.8166667,12.4833333
bozatsi,2.983333,22.733333
bindam,2.7,10.8166667
el koudor,11.4166667,20.1666667
lukanga,-7.933333,26.4
ngole,-0.8333333,10.0666667
nkeke,-.566667,18.083333
meyemaya,3.4,12.1333333
basar,11.25,22.5333333
darazaz,12.8166667,17.8666667
danamadji,8.75,18.55
mpongo,-1.383333,19.383333
onifia,3.333333,30.85
kapumba,-5.1,25.1
mwana nh'esa,-4.083333,27.15
ebolombama,2.65,10.8833333
mande,9.5833333,16.2833333
kintshua,-4.433333,19.6
louka,7.1,13.2
ka-ngombo,-6.916667,18.85
bolgui,9.6333333,13.95
otou,4.4333333,12.2666667
kimbinda,-4.633333,14.083333
agonenzork,0.2166667,10.3166667
dissesso,4.7369444,9.2544444
shifuma,-2.4,28.833333
kamukongu,-8.766667,24.583333
geladinga fodou,14.0,14.55
digili,3.366667,26.433333
gamba-fioti,-4.45,18.616667
dipo,-1.633333,27.966667
damandji,5.9166667,21.7
biami,3.9666667,18.1666667
bengbia,3.45,12.45
ali moia,-5,28.783333
mildi,11.9166667,14.95
mwenga,-10.695833,26.699722
biboa,4.4333333,12.6166667
mpangu,-1.416667,22.416667
bossi,7.65,13.8666667
loome,-2.683333,21.933333
landu,8.55,14.3333333
bembaia,7.7333333,16.7
lukolela,-5.383333,24.533333
gisin,9.65,15.0666667
katandele,-.293889,28.974444
bembar,7.8666667,15.95
sipelo,-5.683333,13.966667
boudingue,5.75,17.9166667
akoumouno,-0.9833333,9.1333333
kenika,8.5,17.6
bakisombo,-1.033333,25.666667
djambalbar,11.7333333,15.1833333
ngama,3.7,15.85
baboua,5.8,14.8166667
sombo,6.2,20.5666667
mekomo,2.2,11.2333333
omeso,-3.216667,24.3
tshisandu,-10.133333,23.066667
kereulu,4.683333,24.166667
delou,10.0977778,16.9286111
madiadia,-6.2,16.85
kagara,-1.15,29.433333
mputi,-5.183333,15.466667
babanki tungo,6.0,10.3
kormol,11.05,19.4
sengui,-2.1666667,11.7666667
matumba,-1.816667,26.033333
galdala,10.9333333,13.9
meyomesi,2.8166667,12.2
bekambare,8.7333333,17.4333333
koudougou,14.1166667,14.0833333
mankala,-5.633333,19.333333
awande,3.433333,26.683333
binda meyos,2.5833333,11.3
maimada,8.4666667,17.9333333
bokala,-2.033333,19.4
koumourou,7.6166667,21.2166667
derguigui,8.45,17.7
baso,2.3,22.333333
service,5.85,15.6
mboghom,3.6666667,10.9833333
muange,-4.783333,22.1
ngoya-katamba,-5.4,23.033333
bengo,8.8,15.7333333
musumba,-10.6,24.083333
mpang,4.6666667,12.2
tilde logone,12.1166667,14.7333333
bilakai,9.0666667,15.6833333
bolelo,-5.083333,21.633333
kitoy,-4.416667,17.816667
mokinu,-6.35,16.8
farasumba,3.65,28.716667
oudouk,10.75,15.0833333
matala,-4.266667,26.25
sid mafi,12.6333333,17.2
kasamoumbe,4.2333333,22.0666667
bolima-nsoke,.933333,19.883333
payo,3.95,24.583333
dankali,6.4,14.25
bogomte,6.8833333,16.95
ediofe,2.766667,30.816667
kangolo,-5.383333,27
pumbu-panda,-4.566667,14.066667
bendi,4.5166667,18.5333333
ndikinemeki,4.7666667,10.8333333
elingala,-1.15,18.616667
belondo-kundu,-.266667,19.516667
olela,-4.483333,24.416667
dada,4.416667,26.966667
omok,3.85,10.9333333
nzoum,0.45,12.3166667
bile dokora,13.4666667,15.6833333
mirvidin,10.9,15.1
bissaga,4.6833333,12.1333333
gamba toubouri,9.7,14.8833333
mosgougou ii,10.7333333,16.1333333
andamoukou,12.3166667,21.8666667
mbali-iboma,-2.383333,17.266667
kimeni,9.1,17.45
botela,3.233333,19.35
nzogomitang,0.3833333,9.6333333
liuba,-8.533333,28.833333
marmadogi,11.9833333,15.15
mbaboua,3.3666667,11.2166667
agalam,13.0666667,15.75
bangou ii,5.4333333,10.55
koudioure,14.4,21.7166667
essone,0.65,11.25
abo bouyafe,5.2,15.4833333
gala ndialia,13.7,15.2166667
bonja,4.4738889,9.1116667
bodoni,6.9833333,17.2833333
bokuma,-.1,18.7
lelodorf,3.2333333,10.7333333
odouxi,21.1833333,17.3833333
bendoulabo,7.4833333,16.6333333
kinduti i,-4.505278,15.111389
ganbala,6.7833333,16.1333333
beli,4.2,14.9833333
nzeng-boun,-0.25,10.5333333
munkamba,-5.416667,20.916667
alabidi,15.1666667,22.3833333
kartari,13.5666667,15.3333333
likkin,11.3666667,18.15
masen,6.05,19.6333333
bekibi i,7.95,16.2833333
suaya-banuenu,-6.65,21.033333
bale i,8.7166667,17.45
nguenza,-1.6,10.6333333
mwana-mumba,-4.516667,27.45
abas,1.0,9.7833333
biambwe,.266667,28.95
likedji,.416667,20.033333
kumbuyega,4.65,27.716667
biade,5.8166667,20.8166667
bondio,6.5833333,17.7333333
ozumva,2.933333,30.85
djakatoutou,12.8166667,21.0333333
kondoul,11.9666667,15.15
nogoba,15.0666667,22.4
fondjomoko,5.1833333,10.0833333
bisse,9.7333333,15.0833333
musilamu,-4.55,27.166667
kikoshi,-5.466667,18.416667
sokwa,7.5666667,14.05
ka,3.5,24.85
kalala,-10.183333,24.5
bunzaka,3.9,30.166667
muena mwandji,-7.983333,23.35
kambamba,-4.766667,16.5
burungu,-1.335,29.036667
kindi-kaye,10.8166667,17.45
mansouen mambain,5.4666667,10.9166667
kamalenge,-10.15,25.4
kourbo,8.55,17.9166667
tabene,4.5,12.2
kaioang,10.7,15.15
bouroula,13.2833333,15.8166667
tshiapona,-7.183333,24.316667
evouzok,2.2833333,10.5166667
batama,.933333,26.65
bigbulu,1.033333,27.616667
kadkali,14.3333333,21.6166667
mbali,-2.833333,16.2
satai,10.15,14.0166667
ebolebola,2.9166667,11.35
kongo-vungu,-5.25,14.6
fera,-2.3,11.3166667
touloula,13.25,15.4833333
momanga,-1.7166667,13.5833333
tume,-.45,21.5
vumbi,-8.633333,25.966667
mdamo,-3.266667,17.566667
yabada siguigui,5.7166667,20.0166667
kakou,6.7166667,19.3166667
bokoumo,4.2666667,18.2833333
biakoa,4.55,11.4833333
katopa,-2.75,25.1
kaiouang,10.7,15.15
goubango,5.75,20.7
katanda,-6.15,26.3
alen nkogadza,0.3,10.15
shangolowe,-10.816667,26.559722
lebba ii,-1.7166667,14.2833333
bena-tumba,-6.066667,23.516667
kabare,-2.468333,28.824167
kenkaya,8.9666667,17.1833333
avebe,2.75,12.1666667
luhandjula,-2.833333,24.816667
ana bangu,-7.8,22.666667
tchindomi,7.0333333,21.5833333
nyaluhondo,-1.283333,29.466667
bobo ii,-3.55,18.5
atenda-simba,0.3,9.5166667
poubaindi i,7.0833333,16.3833333
mbamayong,0.55,9.7833333
kinlanda,-4.916667,14.1
bolongo,1.25,21.883333
sanza,-3.95,25.033333
alombi,-1.133333,27.116667
mwana-meza-kitutu,-4.083333,27.15
falla,13.7,19.3333333
bilombo,-5.116667,26.833333
bolio,7.05,17.4166667
baslo,11.45,16.0333333
kinka,-13.216667,29.15
tenan,13.2833333,20.9833333
kanunu,-5.983333,27.233333
bakata,6.5,18.3166667
papata,10.7833333,14.3666667
malela,-5.583333,23.866667
bokole,-1.25,23.8
messami ii,-2.1166667,13.7166667
bago,4.6166667,15.15
billengui i,-1.8666667,10.9833333
koie,.05,21.116667
bouado,8.2,15.5666667
lotumbe,-.466667,19.4
ngolokitcha,13.5833333,14.9333333
bobati ii,1.283333,24.216667
beugre,8.8666667,15.9833333
lukushi,-7.616667,25.65
sami,-6.466667,20.8
kalelesa,-7.65,18.883333
mouka,7.2666667,21.8666667
roungassa,-1.0166667,12.5333333
likoualo,3.8666667,18.5
mwene-luanda,-10.5,22.316667
elon,2.65,11.6166667
ouro mayo,8.8666667,14.3166667
banga,7.6166667,15.6333333
touare,9.35,14.65
kaoram,9.8333333,15.65
yamatundu,1.883333,23.533333
daguele,10.6666667,18.4333333
ngouong,4.2666667,12.8
mukabe,-10.7,26.1
otete,-4.183333,24.316667
dimanche,6.4833333,18.3
malegri,11.6333333,15.2166667
masaloua,11.7666667,19.2166667
kombe,-4.25,25.1
ndigouera,4.85,20.3666667
nanga,7.1666667,16.9666667
beina-bondio,5.1666667,16.55
baliomo,-1.55,23.083333
ekala,-0.7333333,13.75
mangalme,12.35,19.6166667
kwandroma,2.066667,30.883333
yalimbongo,2.016667,23.3
campo,2.3666667,9.8166667
mangingwe,3.283333,28.316667
samba-bougoulou,5.45,15.85
ladaya,12.13,15.4688889
kisentu,-10.821667,25.747778
tshintshaku,-6.25,23.1
beboni,8.8,16.6666667
mata,-7.883333,21.966667
malimea,3.9,10.1
kalamba,-5.933333,24.933333
gayivayo,7.65,12.3833333
sakkin,10.8833333,14.4666667
yamba,-5.9,22.3
lofondo,-.333333,20.933333
kibila,-6.45,24.583333
tshimbana,-4.016667,18.2
douroumbedat,11.3,20.6666667
gbetihindjou,8.2794444,20.6969444
gah,4.8166667,11.15
bombara-kete,6.9833333,16.8833333
ikange,-.133333,18.133333
bodimu,-4.35,18.666667
boussouka,-1.2333333,11.0833333
mebanga,4.35,12.3
ouley,10.5333333,19.2166667
lutezu,-4.382222,15.183889
dotogo,8.3666667,15.7833333
balekoutou,9.7,18.5
koursoulfou,14.3666667,21.35
abou lelaya,12.3833333,21.1833333
bissiba,-1.7,12.2666667
lunga vasa,-5.7,13.1
tukutuku,-4.033333,27.766667
nara,8.1833333,17.5666667
kiabula,-8.083333,26.516667
goumindou,8.05,20.7333333
atatula,2.233333,28.2
umm sigan,11.6833333,19.85
ototomo,3.65,11.3166667
mabidi,-4.616667,13.85
mogoumou,-1.3666667,11.3833333
nkole,.166667,21.65
ndanda,-1.2666667,12.2
bete,7.8666667,15.8333333
mounko,5.05,10.0333333
moussafoyo,8.85,18.7166667
ouli bangala i,7.8333333,15.8333333
vogjoun,7.7833333,14.4833333
bembaida,8.1333333,15.9
fang,6.5166667,10.25
bedam,7.7,16.55
bwalia,-10.766667,28.35
dagboyo,5.35,25.3333333
leimari,12.4166667,14.1833333
agwofon,5.7333333,9.95
ouendou abdou,10.8833333,15.9333333
suili-kiwele,-11.4,28.25
isako,-.266667,19.516667
tshikuy,-6.3,23.883333
diri,12.0,21.8833333
makongo,-1.716667,28.15
shatshikoka,-7.116667,19.516667
madakoua,10.9,13.85
nsoli,-1.033333,18.25
tiffine,10.8,17.6166667
kabiawongo,-5.3,16.966667
mera,12.5666667,14.6166667
edipkonbo,3.85,11.3
mwandong,4.9986111,9.7922222
am arhar al omar am djoubay,13.8166667,20.0833333
bebanda,8.8666667,15.2166667
wema,-3.116667,23.183333
tshungu lomami,-6.2,25.4
touloumbou,6.2,25.3166667
ndjambe,-2.916667,24.983333
esazok ii,3.6833333,11.5166667
binde sagali,9.95,13.3166667
bendouna,7.5666667,16.1
kenene,-3.916667,18.15
bengoue,-0.9666667,9.1833333
niamwaka,-2.516667,26.816667
semeskoul,14.05,22.0833333
yaossayo,.666667,24.3
kibwanga,-4.116667,18.933333
mambourou,7.4166667,16.0666667
moufwele,10.7166667,13.8
bobi,2.583333,19.383333
katungulu,-5.633333,21.616667
mubolo,-4.35,18.783333
kudi-boma,-5.733333,12.783333
sakonza,-7.3,22.633333
ntabako,4.66,9.8130556
toucra,12.0302778,15.1113889
ondouma,-1.45,9.2833333
monkoto,-1.633333,20.65
djarao golo ouarab,9.7,15.5333333
yenga,-8.15,29.133333
ndiam ibbi,10.1833333,13.9333333
batiabe,.63,25.9625
yaligimba,2.216667,22.933333
monbel,4.0333333,14.4
mere mogolo,9.2166667,15.9166667
goume,10.65,19.2
kapungu,-5.2,21.416667
mboutou,4.5833333,21.9333333
kadjema,5.2666667,26.1833333
moupata,-1.3166667,12.45
dol,13.5166667,21.2333333
mounougui,9.4,15.6666667
kingunzu,-4.116667,17.35
patahinga,5.1,24.6333333
doko,8.7833333,17.3166667
bepa,4.7333333,21.3833333
elbore,9.8333333,14.35
wimbi,-.283333,29.166667
manja,4.5286111,9.3002778
betigadjia,8.45,17.7666667
ekotomboro,-.366667,22.133333
dalehi,9.1166667,14.2
mveyassi,-0.2,10.7166667
endam,2.9666667,11.4666667
ntundu,-3.916667,17.433333
itebe iii,0.8666667,13.5833333
achouka,-0.8666667,9.75
biluma,-1.287778,29.385833
panzi buanza,-1.55,16.783333
kouma tehiangue,9.4666667,16.15
kayeye,-5.683333,20.933333
kartushi,-4.45,26.166667
mokila,-3.4,18.25
musao,-7.716667,26.283333
banzi-banzi,-4.383333,17.6
boyambeleke,3.15,20.25
bosio,-.016667,20.733333
kabastazia,-5.766667,27.233333
tikare,4.7666667,13.1333333
wouangar,8.0,14.6166667
bwana i,-3.966667,26.566667
koutoumarom,13.6666667,15.4166667
samada-kura,8.8166667,15.2
kingondi,-4.966667,17.816667
assok-ngoum,1.75,11.65
mungomba,-4.25,26.933333
oria,3.033333,30.716667
madubu,11.2833333,15.3833333
masondama,-4.416667,14.416667
marbelem,9.2,15.7833333
lepaka,-1.6833333,13.55
ngaina,-0.4833333,13.7
dambouyasi,5.7,19.9166667
gonkargue,8.6166667,17.8833333
kata-kalamba,-5.3,19.866667
mordji,8.6166667,18.45
ibuiti,-4.933333,19.183333
gbaberi,7.1166667,15.3
sakaluile,-10.983333,22.583333
mwata-kasanga,-8.516667,23.183333
kelkoua,13.35,14.3333333
bolonga,-.466667,23.516667
kikaie,-4.7,14.3
bonini,4.3833333,17.5
bogoum ii,6.9833333,16.4333333
yaomanga,.75,23.466667
bibemba,-3.334722,28.7625
bande,5.7833333,26.0833333
kangeshi,-6.5,24.666667
andokone,13.2,21.1833333
kampiki,-8.633333,22.4
barkabasso,4.2333333,15.65
dongole,8.4833333,13.2333333
alkouk,12.8666667,14.9666667
gadze,6.1333333,14.8166667
boku,6.9,10.6166667
makandja,-.433333,23.583333
falanga,.816667,20.716667
bedzamagosa,1.883333,30.116667
fwamba,-5.433333,20.766667
luba,-7.866667,27.616667
nguiabania,4.0333333,16.1166667
ogol,10.3666667,15.3
danouna,12.5333333,14.85
kitamba,-6.133333,19.466667
bamou,6.95,16.7
amdja,9.8333333,16.05
miladi kobo,8.4666667,16.3333333
boungou,7.9666667,22.05
yamba ii,-1.8166667,10.9166667
bona,-2.033333,28.716667
sera loumda,10.9833333,14.2
dilga,11.8166667,15.2166667
valloum,11.3333333,15.0666667
bonguntshu,.85,20.816667
lulenge,-6.733333,26.016667
yabada-bakaba,5.6,19.7666667
kibilisa-munipa,-4.2,17.066667
dominga,7.9833333,17.3
korofou,14.3333333,15.3166667
piangu,6.1833333,20.6333333
alarmitang,0.3666667,9.7666667
souka serhir,10.1333333,19.3333333
kombio,1.266667,30.316667
toura ii,8.8666667,17.3333333
tchouloumari,13.0333333,15.6833333
matanda,-4.766667,14.916667
lieni,4.6344444,9.2222222
shapula,-6.983333,22.183333
yungu-kimpangu,-5.633333,15.35
djipdjoumalak,11.85,17.2166667
mosiamo,-4,16.3
congomeka,-2.466667,26.8
am nabak,14.7333333,20.95
gaza daouda,3.9,15.3166667
dobere,5.6,16.3833333
tchoue galmebik,12.45,19.5
bibe,2.0166667,11.4333333
teneriginez,13.8333333,21.4666667
ghediba,-1.2166667,11.2666667
kama,3.1166667,11.1666667
woulki,12.4758333,14.6213889
boukouyou,11.9333333,18.2166667
bena-nseyi,-4.666667,22.85
endoum,3.75,11.6833333
nselang,2.4666667,11.3833333
loupa,4.2666667,13.8833333
wote-buda,4.116667,26.166667
mipe,2.2,9.95
moshemini,-2.8,18.1
gala ngodoum,13.7333333,15.2833333
ngula,-5.5,18.666667
aboulou,2.3,12.05
mbaikoro,8.5333333,16.25
aloun,-0.4833333,10.4166667
sakalmoudjou,11.7666667,22.1666667
ponguo,9.7,16.7333333
mombela,-6.3,22.566667
moga,-2.35,26.816667
karfisso,11.3333333,18.2166667
natika,14.6833333,21.9666667
gamegaye,10.0333333,16.2
bengiri,6.5,24.8166667
mouray,12.0,22.0
lukombe,-4.266667,18.35
kakinga,-5.433333,28.966667
adzane,3.4333333,12.7833333
moutangari,3.9666667,9.5333333
bilole,-3.294722,28.784444
kabula,-6.15,26.1
etechan,13.6333333,21.3
boumedje,8.95,13.3833333
turungu,-4.05,28.033333
am kofe,12.75,19.25
disoua gaidro,9.1833333,15.7666667
dodjo,4.6,20
barima,10.3,15.5666667
meuzion,3.5,15.2166667
motobo,-1.5,13.55
mbem,6.45,11.0166667
mvandi,1.2166667,13.2
inkanda,-1.85,20.916667
ndindi,-1.7833333,12.0666667
nasarao,10.4833333,13.8833333
ilobo,-1.6,18.566667
nfagne,1.9166667,11.5666667
betoko,-.65,19.366667
paoli,10.0,15.0333333
bokote,-.083333,20.133333
tildia,14.2,15.1333333
bomangola,-1.5,19.516667
derekouba,4.8333333,23.3333333
yengola,-3.15,24.8
mongo milando,-3.05,10.4833333
gozamra,13.65,21.25
bomboula,5.25,17.5833333
akwetto,6.6333333,10.6
bugarnga,6.9833333,15.65
djolere,8.4,14.1666667
losuka,-1.333333,23.533333
kamukahere,-.066667,29.283333
lukuma,-4.510556,15.173056
lemengu,3.2,26.25
peleu,8.0666667,16.65
nkong bong,4.1711111,9.6827778
thieou,10.3333333,19.55
bambonga,4.2833333,15.4666667
mitabo,-3.216667,28.15
afema,1.6,11.5
tompwe,-8.133333,27.533333
tshenyamina,-10.233333,24.033333
ruvumera,-3.219167,29.026944
tala-biabia,-6.2,25.666667
boudoupou,5.55,21.6333333
touinguede,6.6333333,17.2166667
bula,1.916667,28.916667
makele,7.4666667,15.7
digangali,11.6333333,15.2833333
tshikuku,-6.433333,19.916667
mogodi,10.65,15.1666667
kiyumbu,-8.133333,25.05
kaundu,-8.966667,27.633333
manzere,4.733333,19.883333
tafi,9.9,15.3166667
omehele,-3.45,23.783333
ngoiga,13.3666667,14.8833333
mikouma,-0.9,12.7333333
irdeng,10.2833333,15.35
botobandjia,5.5666667,20.8166667
kanama,-12.5,29.383333
aouta,11.7333333,15.4666667
nongonienga,-1.05,21.233333
lubondaie,-8.033333,26.516667
kourou,3.7666667,12.5666667
doroka,3.716667,18.766667
barki,6.6833333,14.3833333
seita,11.3166667,16.5166667
ndogtounga,3.6533333,9.7913889
leo baktano,9.65,15.7166667
domane,7.8666667,15.9333333
ekangu,2.25,22.35
kaboanza,-8.416667,25.533333
yambienene,1.1,23.6
mokozo,4.05,23.366667
mulopo,-10.733333,23.933333
touvou,14.35,15.25
mapea,-5,21.316667
etoile du congo,-11.633333,27.566667
boyonguere,5.1166667,17.8
djugu,1.916667,30.5
gola-kete,6.55,17.5833333
koulamoutou,-1.1333333,12.4833333
toukoulombay,14.2166667,20.9166667
bidine,12.8333333,20.2833333
mosou,11.2666667,15.45
nkaka,4.25,10.75
tole,6.5666667,16.0166667
yandjate,-.583333,23.783333
makanga,-3.766667,19.05
boussimba,3.6833333,18.1666667
am times,13.2833333,18.1833333
loua i,4.1833333,11.4833333
kaliberio,.333333,29.233333
kilele,-9.1,25.3
mwandamoy,-6.683333,21.05
lubanda,-2.838056,28.737222
djombo ii,-1.533333,19.65
mblishe,6.1666667,9.45
yangalakata,3.016667,30.466667
bindiba,6.3666667,13.7833333
contsing ii,4.6166667,11.2833333
kasseouina,9.7333333,15.25
kabindula,-3.414167,29.133056
libika,3.483333,26.933333
nkole,-2.55,22.733333
burundwe,-11.766667,26.2
kabukayi,-7.1,23.616667
loumia,11.3833333,15.35
lusamania,-4,24.566667
makaramenzork,-0.1333333,10.5333333
yobo,8.7166667,13.05
singna,-2.9,11.1833333
ngadi-a-pembe,-7.416667,22.6
bedogo iii,8.6166667,17.05
ilako,-2.716667,19.483333
obegue ii,-1.1333333,13.9333333
nkolafamba,3.85,11.6666667
bouma-makaya,-1.55,13.5
yuyu,3.883333,22.6
edere,14.5666667,22.3666667
yelembo,.65,23.45
dibungu,-8.05,22.483333
iloani,4.5113889,9.0263889
kizuki,-7.5,26.85
am chide,11.2333333,14.1333333
kaki,-2.9333333,11.0333333
kabanze,-8.183333,25.716667
zaorodinga,4.65,15.15
muanika,-5.133333,21.65
bagadza,4.25,15.5666667
tshimwefu,-6.233333,23
mopwo,3.6666667,15.0833333
madekelo,0.8,9.6166667
mvou,5.8166667,13.6166667
boro,6.5666667,17.5
balabala,-.966667,24.366667
gwasa,4.883333,19.4
huy i,0.5333333,11.4666667
bokay,-3.066667,19.783333
modigi,3.4,15.7833333
binouara,13.6166667,15.4833333
zenge,3.95,22.55
yatumba,.85,23.983333
kisia,-4.335,15.760833
bayang,3.6833333,10.4333333
lekei ii,-1.4833333,13.9
bombongo,.05,19.366667
simoro,-2.166667,27.133333
mazala,-7.533333,22.583333
al djezire,13.3333333,19.9
aginda,2.816667,28.716667
ngori,3.9863889,9.7886111
andudu,2.483333,28.683333
matanani,4.9833333,8.9166667
litoto,3.6333333,16.1333333
mbindi,2.616667,24.8
bulundu,-8.15,25.433333
lofoku,.683333,21.066667
ngonga,-10.466667,28.533333
ganda,4.9666667,22.55
buya-kandongo,-8.366667,22.1
luanya-lundu,-5.316667,12.666667
koursani,4.9666667,24.0
boromo,5.6166667,16.1666667
nsuni-kitoko,-4.35,16.266667
looma,-2.683333,21.933333
birati,3.9,25.983333
kagelia,-2.733333,26.266667
lasiri-gima,-4.45,26.966667
beka,2.8666667,9.9166667
yuma,-4.066667,27.85
tshilau,-6.433333,21.1
doum,0.8166667,11.5166667
kunga,-5.683333,13.716667
lubale,-10.283333,25.2
dourmame,12.9833333,18.8
pemba-dala,-5.833333,25.9
bena-samba,-5.083333,21.666667
kabwatala,-10.066667,26.433333
kinteday,13.6,15.2833333
laka,6.3333333,14.35
kikongo-kalala,-6.783333,16.816667
baboum,4.8,16.9
mwelwa,-10.733333,26.116667
fontem,5.4666667,9.8833333
bakinia,11.9,21.4
fungu nzobe,-5.116667,12.533333
waouli,11.1833333,14.0166667
ikolokongo,-2.316667,20.283333
lukengo,-5.466667,21.216667
oualambou,5.5666667,18.1166667
ouama,14.0833333,14.4
leb nkengue,3.8833333,10.2833333
lusungu,-.75,25.7
panse,9.5833333,13.4333333
assoumondele i,2.2,13.85
gone kargue,8.6166667,17.8833333
tshingudi,-10.6,23.916667
djelme,10.0333333,15.4166667
munda,-3.083333,28.4
korkorodje,11.6166667,15.45
damongay,8.75,15.2833333
angu,3.55,24.466667
ndongliem,3.4,10.2666667
am bache,12.3833333,21.7
mangeigne,10.5166667,21.3166667
mebemonko,2.55,12.1666667
baye,-9.383333,25.683333
munene,-7.416667,27.483333
dombia,5.5166667,14.8
moulandou,-2.6166667,11.1333333
itimbiri-moke,2.183333,23.183333
zuma,4.183333,23.083333
gidigig,10.1352778,14.7122222
bagou,9.9166667,15.1666667
befeke,-1.2,20.483333
tene,13.15,21.0166667
mavunda tshiwewe,-10.883333,25.216667
potu,-5.85,26.283333
bajimike,-5.85,24.533333
djeras,11.3166667,19.25
tshongetsha,-4.25,19.633333
atouda-simba,0.4166667,9.4833333
besme,9.4333333,15.9666667
mougombo,-2.15,12.4166667
ouandougoua,5.7166667,20.5833333
bosilela,.016667,19.616667
bagata,-6.55,17.3
mambagaye,9.05,15.7833333
nkolyem,3.9666667,11.3
usumbura,-1.216667,28.183333
lidenha-sica,-1.2,13.1166667
zoza,3.133333,27.033333
bobeti,3.95,17.8666667
mvengue,-1.6666667,13.4
saki,2.533333,27.416667
kilo-etat,1.833333,30.133333
lenge,-6.616667,24.5
itonde sur mer,2.4166667,9.8166667
bobissi,4.8833333,17.6666667
am lemena,12.8666667,19.4
elanga,-4.1,19.416667
bassengui,9.7333333,16.5333333
ndondzi,-0.3166667,12.7833333
boyazamo,3.583333,20.583333
goi-putu,-7.933333,26.316667
bomandjokou,2.55,16.1166667
gikiba,-1.2,10.6833333
basape,4.8,26.6
diata banga,13.9,15.6166667
lusolo,-2.65,26.783333
hele,5.25,26.3166667
kadekoute,8.6,17.6166667
ebambi,-5.5,24.583333
bolele,7.4666667,15.5833333
ndokbangingi,4.4833333,10.2666667
simeyong,4.2166667,13.5833333
lima,6.0,18.3833333
djom,-4.166667,25.066667
kaja,-10.531111,26.862778
mansoum,6.15,11.0833333
akotasokou,3.2,16.1333333
kangudi,-6.45,20.916667
ambra,13.8,15.4666667
el biher,12.7833333,20.65
ngonga,4.2166667,13.7333333
batari,5.9,16.1333333
tegaga,13.0166667,15.4833333
kanare,3.65,16.7833333
bonkotsu,-.016667,20.116667
yongo,-.283333,20.8
benguebe,8.95,17.9166667
miumbu,-7.15,25.933333
nkong,3.5,11.3833333
pfoubi,-2.0,14.3166667
mangbanga,3.416667,29.066667
tamba-kutenge,-10.016667,22.683333
kakoma,-5.983333,27.133333
babina,8.8333333,15.7333333
diba,7.7833333,15.7666667
kitangu,-6.983333,16.916667
eteta,13.3833333,22.0
ekorekie,2.1333333,11.65
bakanda,6.7166667,17.8
andok,-0.3166667,11.35
boudou,4.5666667,21.5
mbyali,3.6,15.0666667
supu,-10.85,22.383333
kakuku,-1.383333,28.033333
masoukou,-0.8666667,12.7333333
angoss,0.9333333,11.4333333
nazerkekede,4.9,14.55
endome,1.6166667,11.65
kambayeke,3.8833333,15.3333333
frase,4.683333,22.95
karakouno,8.7166667,18.7833333
nzela,0.7666667,13.9333333
alen-como,0.2,10.2
domo,3.95,16.9
ndoh ii,4.4966667,9.5344444
kananda,-4.238611,28.918611
balala,-12.816667,28.75
golo,10.3333333,15.4666667
mavouama,-1.6,13.5666667
assigassia,11.1333333,13.8833333
maouya,-1.4666667,12.5
irden,10.2833333,15.35
ganda de bolombo i,-1.883333,18.983333
lusenga,-6.85,29.316667
elumba,5.3833333,9.75
